index,min_x,max_x,min_y,max_y,filename,emotion
0_137,2054.078062,2054.078062,2054.078062,2054.078062,c0f09cacffa1b687df3c9db7d3e7580a1604ee0c0faa05e38bbbdd0ea38df37a_남_50_분노_실외 자연환경_20210119000543-007-010.jpg,0
0_138,1937.159619,1937.159619,1937.159619,1937.159619,e952fe876e8c951001cef1a9204ab28ad0a7f5fc7a2850bb248862a94833dc54_여_10_분노_공공시설&종교&의료시설_20210128124815-001-004.jpg,0
0_139,1585.217822,1585.217822,1585.217822,1585.217822,4ec09a0fcf2c495672d0e83de8bca0f940b4c0ab6d416451cff6af1f4868c7a8_남_20_분노_도심 환경_20201205145513-008-004.jpg,0
0_140,2740.8635,2740.8635,2740.8635,2740.8635,006b56dc2f8cda2361e1b01b2496d6f352dd5b1790f0a9b0bfcbe540b292247d_여_20_분노_숙박 및 거주공간_20210130221139-010-004.jpg,0
0_141,1762.0563,1762.0563,1762.0563,1762.0563,3a6bfd5a281e4b62b1135a59f81d7179286c47a44c164d3963eee29f48463c8c_남_30_분노_실외 자연환경_20201203150531-007-017.jpg,0
0_142,2066.2239,2066.2239,2066.2239,2066.2239,5c760c19116e649ef6fc5d783a41142e0b47723ac1c34abbcbe32c1fc2d2a74c_남_20_분노_행사&사무공간_20201206174046-006-002.jpg,0
0_143,1448.2598,1448.2598,1448.2598,1448.2598,65aa209849705e5d0b3b49f56673e093e6c289394307e224b83ee9288969b2d6_여_40_분노_문화재 및 유적지_20201206125259-009-018.jpg,0
0_144,1859.392,1859.392,1859.392,1859.392,553c4082b993ae28fbae975eb41b0af4fc57593aa15b33ee78aa55706dca640b_남_20_분노_교통&이동수단(엘리베이터 포함)_20201203110123-002-009.jpg,0
0_145,2070.934539,2070.934539,2070.934539,2070.934539,d2e1753f12f2345a9e23b80e53c93d2177c00df0ef966dc8991c297afda75262_남_20_분노_숙박 및 거주공간_20210119184417-010-010.jpg,0
0_146,1973.8275,1973.8275,1973.8275,1973.8275,c69b9768e82cc7df4a9b98bc8d90ac8292db38d57fca2b6728f05eca5bd9a8d6_남_20_분노_공공시설&종교&의료시설_20201203102401-001-020.jpg,0
0_147,1691.608871,1691.608871,1691.608871,1691.608871,42945a4b373d503fedc13acf55dc8a2009f10d457c33da8b7771a6ff1e3bc67d_여_20_분노_숙박 및 거주공간_20210202184441-010-005.jpg,0
0_148,2016.5376,2016.5376,2016.5376,2016.5376,61648a6a51ef80fc844e1a29125c504e946c56f70e92f75ebbfeeff0535c146e_남_40_분노_상업시설&점포&시장_20201206204259-003-012.jpg,0
0_149,2068.1018,2068.1018,2068.1018,2068.1018,f774eda1b548fc5fadd311c5705d441bdf37c0b863bffe8aace906e644993dca_여_40_분노_행사&사무공간_20201209145845-006-008.jpg,0
0_150,2623.198225,2623.198225,2623.198225,2623.198225,9b658770e480a8f759865f26b442f7d0e318e5139ec41d36dacdff03486a46af_여_30_분노_도심 환경_20201203131606-008-006.jpg,0
0_151,1985.0616,1985.0616,1985.0616,1985.0616,6b4bcf800a59af45665ed6475db60d144e0b682e84f534c8dc9d11e574a0294b_여_30_분노_숙박 및 거주공간_20201204172329-010-008.jpg,0
0_152,1882.0822,1882.0822,1882.0822,1882.0822,5bd53b28a4a415c3d93a597728b7bce77b0000c4ecdbb00d0d1825a3cf44e7a0_여_30_분노_도심 환경_20210205024121-008-016.jpg,0
0_153,2726.591,2726.591,2726.591,2726.591,894871d0e293ff4d572ac6b873abf1e7afc0092330942670b5413a5528924ef1_여_30_분노_교통&이동수단(엘리베이터 포함)_20210118154910-002-001.jpg,0
0_154,1712.7314,1712.7314,1712.7314,1712.7314,78a29d4310e191c3fc5e7f66ee312d5de71d0bccf5e00c1665d9353f9499802c_여_20_분노_숙박 및 거주공간_20210201183627-010-019.jpg,0
0_155,2465.1467,2465.1467,2465.1467,2465.1467,961b92c8462e23caf4b7721aa9b82ecbb344624b21ac16c74640e9bae2eb54a3_여_20_분노_도심 환경_20210129131103-008-008.jpg,0
0_156,2085.7522,2085.7522,2085.7522,2085.7522,e728d90328ca632477876500c3fc35b3ca88d690def9d6df2f7f2b51b0db6bf0_여_30_분노_행사&사무공간_20201207130458-006-008.jpg,0
0_157,1622.771302,1622.771302,1622.771302,1622.771302,3229d8a3a9e84c680d36204d76b7cec8f68b66ac49d43d5c8799c60008c29ffb_남_40_분노_숙박 및 거주공간_20210201184720-010-005.jpg,0
0_158,1191.7615,1191.7615,1191.7615,1191.7615,44bdf93a45565ca88f5c19bdb8643684699f2252b295d7cd582c66bb1865a576_여_20_분노_도심 환경_20201206141411-008-004.jpg,0
0_159,2006.603952,2006.603952,2006.603952,2006.603952,a943f77811f86cbc0ead4dfb53aa6d796d444b962af208a34d03072fe5bdf892_여_30_분노_실외 자연환경_20201206225218-007-004.jpg,0
0_160,2974.675184,2974.675184,2974.675184,2974.675184,1f75545eb58a1cfdcbcfa750a78c9f936b749dfb83b0dbc1e9a98e830ccac6c0_여_20_분노_상업시설&점포&시장_20210122185824-003-007.jpg,0
0_161,1412.239177,1412.239177,1412.239177,1412.239177,8a9bba1a10abcd07caf2a4471fc26d56c60990f497e626461c0fe2bbd322309f_남_30_분노_도심 환경_20210126162936-008-006.jpg,0
0_162,1100.824,1100.824,1100.824,1100.824,d8cde9cb7f243cf782fe73930580589beef394840ffd7b5b7c09dc43a55237d7_남_40_분노_도심 환경_20201206185055-008-011.jpg,0
0_163,1032.7605,1032.7605,1032.7605,1032.7605,6a44de2e514d08e712dffc46e8133298af75b80668546e781bcee97fa777ca0e_남_20_분노_상업시설&점포&시장_20201205165723-003-015.jpg,0
0_164,1649.97137,1649.97137,1649.97137,1649.97137,94de01561a1894dd42e1024de7c5b4345c55c09c69b768beb5adf1f40cf7d40f_여_50_분노_도심 환경_20210128144000-008-017.jpg,0
0_165,2018.110923,2018.110923,2018.110923,2018.110923,963900769ae2b2f8c61e53eda8be6b278c73feccb536d15d25a99cb12be45fa1_여_20_분노_실외 자연환경_20210208185859-007-002.jpg,0
0_166,1889.5659,1889.5659,1889.5659,1889.5659,2aa6b196295318f895d82db48aa037669ef6d7e1a430e300d40dcf47e8712274_여_20_분노_실외 자연환경_20201203184018-007-010.jpg,0
0_167,2600.0254,2600.0254,2600.0254,2600.0254,9c5d012e10544126e09f09c79277e409e5a528d651a1dc8225655b1b90d82834_여_30_분노_문화재 및 유적지_20201204193425-009-007.jpg,0
0_168,1842.9736,1842.9736,1842.9736,1842.9736,65aa209849705e5d0b3b49f56673e093e6c289394307e224b83ee9288969b2d6_여_40_분노_숙박 및 거주공간_20201206125314-010-009.jpg,0
0_169,1697.383185,1697.383185,1697.383185,1697.383185,4adfb1ab5c0b58584cdb28f928938353e18aece79fbe8594206e8cc9d4e2f0f5_남_30_분노_숙박 및 거주공간_20201202193741-010-005.jpg,0
0_170,2163.4397,2163.4397,2163.4397,2163.4397,a8cc533faa01c076feac535c79dbfe331f7326957da20b9e25e875debc5094df_여_20_분노_공공시설&종교&의료시설_20210127011435-001-009.jpg,0
0_171,2174.717224,2174.717224,2174.717224,2174.717224,08a32c1632b7dff63981271350669d8b39d567a5db78dadeb36a0aae4323aa2f_남_20_분노_교통&이동수단(엘리베이터 포함)_20201207125727-002-013.jpg,0
0_172,1893.4525,1893.4525,1893.4525,1893.4525,0d907746925fb35712cca733630efe057352a022c5af5723fe93a525abbe2f9e_남_30_분노_스포츠 관람 및 레저시설_20201209155051-004-009.jpg,0
0_173,2596.0789,2596.0789,2596.0789,2596.0789,a8dd1623ec7c6c4183e55650b196ecccfb32f6d35de64327ee6a6822e7658c5d_여_30_분노_실외 자연환경_20201205003442-007-002.jpg,0
0_174,1390.282657,1390.282657,1390.282657,1390.282657,951d9c3be3601f8f3cead4f2d8010e435125a23e90fa584c7c02bfb365373411_여_30_분노_공공시설&종교&의료시설_20210122183316-001-010.jpg,0
0_175,2231.301,2231.301,2231.301,2231.301,a2e1ef39ad9a61081027949d038b4e7b055778a64abc0020ce320936d04dace6_여_20_분노_숙박 및 거주공간_20210125204947-010-016.jpg,0
0_176,2003.241241,2003.241241,2003.241241,2003.241241,48f0c42a27392ca5fcf5a5d902b350a247e7bcd0294e7c741a31f631abcbdd1c_여_30_분노_상업시설&점포&시장_20210128110306-003-006.jpg,0
0_177,1133.0217,1133.0217,1133.0217,1133.0217,6cb613add377a52ee07320929fa4a5b7d7398ce91bca45e3d5f169a208519d06_여_20_분노_오락&공연시설_20210122181550-005-004.jpg,0
0_178,2816.995024,2816.995024,2816.995024,2816.995024,007f299267a9d6a145f627e9993aeae4e8323652785a2f4d1b896f6489d3acc0_남_30_분노_문화재 및 유적지_20201202204209-009-009.jpg,0
0_179,934.5081269,934.5081269,934.5081269,934.5081269,57d38f3381d48c059124ebf8b1ea1342451537c32b4825edd3dfbbb8f0c7b1b1_여_20_분노_숙박 및 거주공간_20210126083851-010-020.jpg,0
0_180,1589.167288,1589.167288,1589.167288,1589.167288,0a3a21be68414f07a0e035671e8e3911c7376b4cfc6e100c8a1e240423676188_남_20_분노_상업시설&점포&시장_20201206191954-003-002.jpg,0
0_181,2610.5522,2610.5522,2610.5522,2610.5522,a8dd1623ec7c6c4183e55650b196ecccfb32f6d35de64327ee6a6822e7658c5d_여_30_분노_숙박 및 거주공간_20201205003506-010-004.jpg,0
0_182,2505.378372,2505.378372,2505.378372,2505.378372,59a2084a7bb3d299d3046bd5a51d74069bcec508ae48af77b70fd038841e3c05_남_40_분노_도심 환경_20210224113256-008-002.jpg,0
0_183,1995.0205,1995.0205,1995.0205,1995.0205,478b7927e1e55c0fb029e03f5b703a07200b551c7d7ad62142f5651b2047e42b_여_40_분노_도심 환경_20201209151645-008-012.jpg,0
0_184,2191.2166,2191.2166,2191.2166,2191.2166,d7c3d3207615088285162f2c4b7ccd477da80c8fca7fa2615d5abe6cbac3ee38_남_40_분노_도심 환경_20201206181326-008-017.jpg,0
0_185,2125.45,2125.45,2125.45,2125.45,ba2bd377a6632cc58e86d52379693aaece19b69ed49851b171c500b42f397ed5_남_20_분노_교통&이동수단(엘리베이터 포함)_20201207022716-002-007.jpg,0
0_186,1740.0616,1740.0616,1740.0616,1740.0616,7ec8720b0d7f0ae50f16dae3248248bc495d5f55272e1eec1541f500109c68df_여_20_분노_도심 환경_20210121214014-008-029.jpg,0
0_187,1991.4491,1991.4491,1991.4491,1991.4491,c4e964bbedb0aa7a3b2c31ca27fd5a0f41b86f64101b752e7819bd1d5238787f_여_20_분노_행사&사무공간_20210120194227-006-001.jpg,0
0_188,2186.9553,2186.9553,2186.9553,2186.9553,08a32c1632b7dff63981271350669d8b39d567a5db78dadeb36a0aae4323aa2f_남_20_분노_교통&이동수단(엘리베이터 포함)_20201207125727-002-012.jpg,0
0_189,2688.115216,2688.115216,2688.115216,2688.115216,3106e62110be320b4ab73f8dff15e958aceebeb0d8724268f05e502dd6e7617f_여_20_분노_상업시설&점포&시장_20210209013027-003-012.jpg,0
0_190,2235.2476,2235.2476,2235.2476,2235.2476,a56edba1d32171437d8e8e43349eb5885b06e0eb87dd8d874ac12af5afc26dbc_남_30_분노_도심 환경_20201205114043-008-013.jpg,0
0_191,1950.360345,1950.360345,1950.360345,1950.360345,4f18af9bb124f29a13921038e1e934d3bdf5a94b55f279f5a2b99f88ef9084af_여_20_분노_상업시설&점포&시장_20201207122009-003-002.jpg,0
0_192,2027.034611,2027.034611,2027.034611,2027.034611,f472f996eda93e2d54cd739c41a0400eeeb28e94b4716f4878d60e58635730fb_여_20_분노_행사&사무공간_20210125213009-006-004.jpg,0
0_193,2837.96,2837.96,2837.96,2837.96,5344d5721b14a38cef76cc0c5256d4f8a48212ac04f9b80af756c71b7052bdad_여_20_분노_공공시설&종교&의료시설_20210208175352-001-005.jpg,0
0_194,2074.623658,2074.623658,2074.623658,2074.623658,9e0d92ef0f578026938d62634efe9407566ded1d249ad625b1fb3228d747d01c_여_30_분노_문화재 및 유적지_20201209140236-009-005.jpg,0
0_195,2407.19529,2407.19529,2407.19529,2407.19529,1784293497bb48f7f2c61ebdf0007eb0377b2de63372c1f667bac8879106954a_여_20_분노_상업시설&점포&시장_20210129151403-003-013.jpg,0
0_196,1682.0527,1682.0527,1682.0527,1682.0527,4e91bb1317ff7616b99cadf3cafaf8dab49bc6985a036780b0549752699f987e_여_20_분노_스포츠 관람 및 레저시설_20201204235433-004-021.jpg,0
0_197,1769.8607,1769.8607,1769.8607,1769.8607,96711d34450c2b5b9c06c9c852e88654d1e7a7bba7fb9ff02e4e96ca22a46e5a_여_40_분노_도심 환경_20210122124344-008-002.jpg,0
0_198,2875.3838,2875.3838,2875.3838,2875.3838,b171dc7010936c28ef93b59ebde37bb5a6fddbf91a21d3f34519e8e4fb1c7cd8_여_30_분노_숙박 및 거주공간_20210201211344-010-011.jpg,0
0_199,2091.4355,2091.4355,2091.4355,2091.4355,fa3213eafde6e394595f9f55518e67430a1fbe45d42f24523d0d80bc866d2aaa_남_20_분노_숙박 및 거주공간_20210125203108-010-073.jpg,0
0_200,2266.826,2266.826,2266.826,2266.826,9d327114a860b3bd0880a8bcb11c130b14c0ac2ff893dbad4116fe6e9757c781_여_20_분노_도심 환경_20201205221733-008-031.jpg,0
0_201,1514.732992,1514.732992,1514.732992,1514.732992,4d54ba6eec8e023ceb6e9e32d4a41d0aa0cc3a9ace57feeca91f1d75ffbadbcf_여_20_분노_도심 환경_20201208124517-008-014.jpg,0
0_202,2232.5408,2232.5408,2232.5408,2232.5408,441af8117af5a92e4dae3fe65183fd0e0b438bab4bf4763e2391683258a567f9_남_20_분노_실외 자연환경_20210125173953-007-008.jpg,0
0_203,1611.8606,1611.8606,1611.8606,1611.8606,3a6bfd5a281e4b62b1135a59f81d7179286c47a44c164d3963eee29f48463c8c_남_30_분노_상업시설&점포&시장_20201203150454-003-024.jpg,0
0_204,2342.019317,2342.019317,2342.019317,2342.019317,a9d01c5d14fe7629e92b0d6d01f56d702054e1993348050653a09dcb80997ae0_여_30_분노_공공시설&종교&의료시설_20201208134200-001-013.jpg,0
0_205,1705.0891,1705.0891,1705.0891,1705.0891,6e5bc3c228b1eaca74c8222ab24b7c789b09ffd5bb025965817aa425b16ab94e_여_20_분노_교통&이동수단(엘리베이터 포함)_20201205120546-002-019.jpg,0
0_206,2279.8533,2279.8533,2279.8533,2279.8533,054b1e76bacf338595bd6718f1f208ff2d2bbc5a4803d3213dfd580976dacfcf_남_30_분노_상업시설&점포&시장_20201206183059-003-010.jpg,0
0_207,2647.508402,2647.508402,2647.508402,2647.508402,2c6cedc4c9ea7c0614e02d0fee8b32f15872dc7c096d6e1ff2c28728d8c6dfde_남_30_분노_도심 환경_20201205171630-008-034.jpg,0
0_208,2425.4043,2425.4043,2425.4043,2425.4043,4396f8a83f47f265d8c4b51832a674a55619cee7514e4e77e36301024664e95b_여_20_분노_공공시설&종교&의료시설_20210126142943-001-014.jpg,0
0_209,2753.6758,2753.6758,2753.6758,2753.6758,83aaadfb59da2575562b0c35e5e96c5c0f0a6643e3a27792509ca424b1685fc6_여_20_분노_숙박 및 거주공간_20210203162933-010-061.jpg,0
0_210,2193.236338,2193.236338,2193.236338,2193.236338,eded826b2a78f1cd54863f87c200fc8168e4c9581730eee491dfdf7a6678a6aa_남_30_분노_도심 환경_20210203000331-008-006.jpg,0
0_211,2259.536061,2259.536061,2259.536061,2259.536061,1784293497bb48f7f2c61ebdf0007eb0377b2de63372c1f667bac8879106954a_여_20_분노_숙박 및 거주공간_20210129151504-010-006.jpg,0
0_212,1937.4388,1937.4388,1937.4388,1937.4388,6e5bc3c228b1eaca74c8222ab24b7c789b09ffd5bb025965817aa425b16ab94e_여_20_분노_교통&이동수단(엘리베이터 포함)_20201205120546-002-005.jpg,0
0_213,1352.9617,1352.9617,1352.9617,1352.9617,584a618920ff2090c7922dbb32eb430e37073742676724c049727bfc3d620e50_남_20_분노_숙박 및 거주공간_20210121141750-010-010.jpg,0
0_214,1774.9824,1774.9824,1774.9824,1774.9824,7d3f7e63f356ff1c4508727c51d4a983e3e6de526ac1ec1a9c954e557d7ea90f_남_40_분노_상업시설&점포&시장_20201207172619-003-025.jpg,0
0_215,1255.437348,1255.437348,1255.437348,1255.437348,8fb6875bb0de4ce651aaf4c759f22e8c8265ff43c016507230e14ae686673b32_남_40_분노_교통&이동수단(엘리베이터 포함)_20201206175056-002-005.jpg,0
0_216,2024.2145,2024.2145,2024.2145,2024.2145,2aa6b196295318f895d82db48aa037669ef6d7e1a430e300d40dcf47e8712274_여_20_분노_스포츠 관람 및 레저시설_20201203183937-004-002.jpg,0
0_217,1913.0464,1913.0464,1913.0464,1913.0464,e884e3bee913250e56fee74841c8f9aacdbea2c5e70df40352582e7300e39947_남_20_분노_스포츠 관람 및 레저시설_20201207015735-004-001.jpg,0
0_218,2247.588433,2247.588433,2247.588433,2247.588433,52e29f796b54c05d9121034a6f92047a5a3e70b63d559244e376e65d3676f173_남_20_분노_실외 자연환경_20210209141758-007-013.jpg,0
0_219,3003.705584,3003.705584,3003.705584,3003.705584,93055ab97422ffb9b31f79d4c96282e6a6cbcb9c954a8bb585b98825629bc100_여_20_분노_도심 환경_20210121223221-008-022.jpg,0
0_220,2247.298588,2247.298588,2247.298588,2247.298588,0df23e444e221f3650cdce14a665a6da52074b3f9175335cfa6d20f611aac9e9_남_30_분노_실외 자연환경_20210119125436-007-002.jpg,0
0_221,2147.0864,2147.0864,2147.0864,2147.0864,a9d01c5d14fe7629e92b0d6d01f56d702054e1993348050653a09dcb80997ae0_여_30_분노_공공시설&종교&의료시설_20201208134200-001-005.jpg,0
0_222,2068.534831,2068.534831,2068.534831,2068.534831,c69b9768e82cc7df4a9b98bc8d90ac8292db38d57fca2b6728f05eca5bd9a8d6_남_20_분노_도심 환경_20201203102536-008-008.jpg,0
0_223,1813.508472,1813.508472,1813.508472,1813.508472,4f18af9bb124f29a13921038e1e934d3bdf5a94b55f279f5a2b99f88ef9084af_여_20_분노_상업시설&점포&시장_20201207122009-003-016.jpg,0
0_224,2170.281401,2170.281401,2170.281401,2170.281401,f94f3caa1541a613d1503bb15821fbf67e1e59200d2940b9c84ead934d9ff1e5_남_50_분노_숙박 및 거주공간_20210203164257-010-057.jpg,0
0_225,2063.0413,2063.0413,2063.0413,2063.0413,ca95518ed178aeddf6c4dfb49aac68773670609bcc28f6f09f17d26c037dd6ea_남_20_분노_도심 환경_20210202172441-008-007.jpg,0
0_226,1751.581855,1751.581855,1751.581855,1751.581855,a085636eaa0f808b04b752f3ce591857c376ffa01b324e16a7d7dcace671ab85_남_40_분노_공공시설&종교&의료시설_20210203160350-001-004.jpg,0
0_227,2727.737028,2727.737028,2727.737028,2727.737028,321ca754c971b6868f981aee303b03f41fda070c7c2dc4a0620c0264189492fb_여_20_분노_숙박 및 거주공간_20210225154801-010-006.jpg,0
0_229,2795.746043,2795.746043,2795.746043,2795.746043,ec894aea1f2e215a6626ac9a3ae6b16f391d337d509dc411f80656618dc47f13_남_30_분노_상업시설&점포&시장_20201207142925-003-013.jpg,0
0_230,2477.5186,2477.5186,2477.5186,2477.5186,d2fd1929c7f9c5c7d5e6b92bf7d206d0dcfcfa7308b75b04014af628bfc44da5_여_20_분노_상업시설&점포&시장_20210205153804-003-002.jpg,0
0_231,2107.556765,2107.556765,2107.556765,2107.556765,753285483b7ca8a81aeda4cfdd98f4a53389ef8192b9888ec800627688e1f7f2_여_30_분노_문화재 및 유적지_20201204225637-009-009.jpg,0
0_232,1902.286485,1902.286485,1902.286485,1902.286485,edb5353f3f4d684e08c11426ca781cd514cb7a063d9a4b1f6072c8d73a384b6f_남_30_분노_공공시설&종교&의료시설_20201203130740-001-006.jpg,0
0_233,1132.275589,1132.275589,1132.275589,1132.275589,2992aed99dd462e7e09d912f099d7053e5986bd2ad4076cdce200df1af5dee74_여_30_분노_상업시설&점포&시장_20210125171705-003-022.jpg,0
0_234,1706.6704,1706.6704,1706.6704,1706.6704,8b05ca58885ea9d7d5b97a6866b5cad0da7443c3ffc33eb2464022250052050a_남_30_분노_교통&이동수단(엘리베이터 포함)_20201209134728-002-006.jpg,0
0_235,1881.1124,1881.1124,1881.1124,1881.1124,2aef8089a5ac5a1c4abe04a3bacfc51f7524cad15ff9d0e08b01102a5942005a_남_30_분노_숙박 및 거주공간_20210118103215-010-028.jpg,0
0_236,1425.286011,1425.286011,1425.286011,1425.286011,1c944e73f2348c869ffc079b2f4547f59b81f84c46875ee7b6c2e751c683b9e9_남_20_분노_도심 환경_20210127114930-008-033.jpg,0
0_237,1960.992105,1960.992105,1960.992105,1960.992105,478b7927e1e55c0fb029e03f5b703a07200b551c7d7ad62142f5651b2047e42b_여_40_분노_실외 자연환경_20201209151536-007-016.jpg,0
0_238,2227.566211,2227.566211,2227.566211,2227.566211,c0addbcde5571dcd9b5ddef250bfbba3e386cb648618bc579dd85aa30eb19c0d_남_30_분노_실외 자연환경_20201208135702-007-006.jpg,0
0_239,2159.6807,2159.6807,2159.6807,2159.6807,25ba191dd4beed1d666725510ccc4a968fdcb567dac81adba024c720d82414af_남_20_분노_교통&이동수단(엘리베이터 포함)_20201204233043-002-011.jpg,0
0_240,2272.7786,2272.7786,2272.7786,2272.7786,c2f33e11d548871ae056105e5896e4a652c447602fc78d4e896256aabc9261a8_여_60_분노_상업시설&점포&시장_20201202181210-003-017.jpg,0
0_241,1901.5046,1901.5046,1901.5046,1901.5046,3d7385754bf77af1a8654964c0497db92ede224b7a744dd76097be244035cde7_남_30_분노_도심 환경_20201207003109-008-019.jpg,0
0_242,2021.678195,2021.678195,2021.678195,2021.678195,cd9088c78d99ae51902fbd242b6b9c0c857cf34b2c26d92fd4813d0ed184430f_여_20_분노_행사&사무공간_20201203111501-006-002.jpg,0
0_243,1830.755302,1830.755302,1830.755302,1830.755302,34173acaf00fd56227269cd06899f337b0afc96357898200c34fc3b41b3bb61a_여_20_분노_도심 환경_20201204185030-008-009.jpg,0
0_244,1078.769024,1078.769024,1078.769024,1078.769024,02ec2285e02c1e2e52917a249c036b8a9acde547c5b748fcb8b93dd25ab64727_남_20_분노_스포츠 관람 및 레저시설_20210125133208-004-001.jpg,0
0_245,762.577429,762.577429,762.577429,762.577429,e9856a72809e0ed4225b4352f549d76ed2b9cd79f7e82d4f493e799c60d10952_남_20_분노_도심 환경_20201205173412-008-003.jpg,0
0_246,1543.8416,1543.8416,1543.8416,1543.8416,2f9042cc375e394fb27b22078220de821b939ef8ed09f9cf423e54f47605a43d_여_30_분노_공공시설&종교&의료시설_20210120165557-001-004.jpg,0
0_247,1097.7351,1097.7351,1097.7351,1097.7351,7d86799de902045bc68fe30deaa7ec520ff4d4ad44b6ac9bfe1a088a7428e50d_여_20_분노_숙박 및 거주공간_20210129130944-010-027.jpg,0
0_248,1015.6683,1015.6683,1015.6683,1015.6683,ea8571a553197383bdab7ecc3cbc1569ae62c67046e6fce56de58a2ae307e174_여_20_분노_상업시설&점포&시장_20210128003021-003-003.jpg,0
0_249,1921.880486,1921.880486,1921.880486,1921.880486,60abe3d4641ca6bcb269d39b6d9220e85ac0f35f78063266ec7c8916396e2cc3_여_30_분노_상업시설&점포&시장_20201202112147-003-001.jpg,0
0_250,893.64386,893.64386,893.64386,893.64386,e10c6634bc727f46e79ccde300fcf949df69a3634659444e098016d7323871dc_남_20_분노_숙박 및 거주공간_20201207011240-010-013.jpg,0
0_251,1660.4249,1660.4249,1660.4249,1660.4249,f07f493e4060eef66bfa707c9ea8de036ce1acf685917bbcd65ebd033ca262ab_남_40_분노_행사&사무공간_20210127193904-006-004.jpg,0
